Request ID,Department,Request Type,Priority,Status,Ward,Date Opened,Date Closed,Resolution Days,Resolved Within Target,Citizen Satisfaction,Assigned Team,Latitude,Longitude,Estimated Cost,Channel,Weather,Year,Month,Quarter,Priority Score,Resolution Category,Cost Category,Request Age
MSR-07714,Transportation Services,Streetlight Outage,Low,Closed,Ward 3,2024-03-18,2024-03-30,12.0,Yes,2.6,Team E,43.800663,-79.453004,518.51,Walk-in,Rain,2024,March,Q1,1,Slow,Medium,853
MSR-05915,Waste Management,Recycling Issue,Low,Closed,Ward 3,2024-10-25,2024-11-08,14.0,Yes,3.8,Team C,43.769293,-79.553811,267.09,Phone,Clear,2024,October,Q4,1,Slow,Low,632
MSR-01964,Public Works,Sidewalk Repair,Low,Closed,Ward 2,2024-05-22,2024-06-01,10.0,Yes,4.9,Team D,43.883485,-79.501467,411.88,Phone,Cloudy,2024,May,Q2,1,Slow,Low,788
MSR-03820,Public Works,Road Damage,Medium,Open,Ward 5,2025-02-26,,,,,Team C,43.837174,-79.512116,703.78,Email,Snow,2025,February,Q1,2,Open,Medium,508
MSR-01638,Public Works,Graffiti,Medium,Open,Ward 8,2025-04-20,,,,,Team D,43.901366,-79.482537,1749.38,Web,Cloudy,2025,April,Q2,2,Open,High,455
MSR-01020,Public Works,Pothole,High,Open,Ward 2,2024-08-17,,,,,Team B,43.881948,-79.670849,1070.3,Web,Cloudy,2024,August,Q3,3,Open,Medium,701
MSR-07545,Public Works,Pothole,Medium,Closed,Ward 6,2024-01-10,2024-01-13,3.0,Yes,3.5,Team H,43.816533,-79.441264,365.07,Walk-in,Snow,2024,January,Q1,2,Fast,Low,921
MSR-01149,By-law Enforcement,Property Standards,Medium,Open,Ward 1,2024-10-18,,,,,Team H,43.813217,-79.574093,108.05,Email,Cloudy,2024,October,Q4,2,Open,Low,639
MSR-07018,Parks and Recreation,Park Maintenance,Medium,Closed,Ward 1,2024-08-27,2024-09-03,7.0,Yes,3.6,Team E,43.802102,-79.45407,1651.13,Walk-in,Rain,2024,August,Q3,2,Average,High,691
MSR-08046,Public Works,Graffiti,Medium,Closed,Ward 7,2025-05-01,2025-05-08,7.0,Yes,3.4,Team B,43.917889,-79.474317,50.0,Walk-in,Cloudy,2025,May,Q2,2,Average,Low,444
MSR-09666,Parks and Recreation,Trail Issue,Low,Closed,Ward 1,2025-07-02,2025-07-11,9.0,Yes,3.4,Team C,43.889845,-79.495558,941.11,Email,Snow,2025,July,Q3,1,Slow,Medium,382
MSR-05221,Transportation Services,Streetlight Outage,Medium,Closed,Ward 4,2025-03-09,2025-03-12,3.0,Yes,3.9,Team E,43.770603,-79.642339,1729.8,Email,Snow,2025,March,Q1,2,Fast,High,497
MSR-04366,Parks and Recreation,Park Maintenance,Low,Closed,Ward 4,2025-05-31,2025-06-15,15.0,Yes,3.3,Team G,43.861053,-79.661064,658.45,Web,Snow,2025,May,Q2,1,Slow,Medium,414
MSR-06767,Water Services,Sewer Backup,Medium,Open,Ward 10,2025-07-12,,,,,Team B,43.880881,-79.523368,887.75,Web,Extreme Cold,2025,July,Q3,2,Open,Medium,372
MSR-08311,Waste Management,Missed Collection,Medium,Closed,Ward 9,2025-10-05,2025-10-07,2.0,Yes,4.3,Team B,43.8839,-79.44779,1929.9,Mobile App,Extreme Cold,2025,October,Q4,2,Fast,High,287
MSR-01714,Transportation Services,Snow Clearing,Low,Closed,Ward 9,2025-03-21,2025-04-02,12.0,Yes,3.3,Team C,43.821399,-79.63846,50.0,Mobile App,Clear,2025,March,Q1,1,Slow,Low,485
MSR-04613,By-law Enforcement,Animal Control,High,Closed,Ward 4,2025-06-14,2025-06-17,3.0,Yes,3.4,Team F,43.7914,-79.424505,968.16,Email,Clear,2025,June,Q2,3,Fast,Medium,400
MSR-09979,Water Services,Sewer Backup,Medium,Closed,Ward 8,2024-07-29,2024-08-03,5.0,Yes,3.6,Team F,43.822325,-79.571707,712.89,Email,Cloudy,2024,July,Q3,2,Average,Medium,720
MSR-06400,By-law Enforcement,Property Standards,Medium,Open,Ward 1,2024-05-12,,,,,Team B,43.884998,-79.435556,786.05,Phone,Snow,2024,May,Q2,2,Open,Medium,798
MSR-05615,Water Services,Water Quality,Medium,Closed,Ward 1,2024-01-25,2024-02-06,12.0,No,2.5,Team B,43.887036,-79.440015,1515.63,Email,Rain,2024,January,Q1,2,Slow,High,906
MSR-05329,Water Services,Water Quality,Medium,In Progress,Ward 4,2025-07-16,,,,,Team G,43.822858,-79.507207,444.94,Mobile App,Rain,2025,July,Q3,2,Open,Low,368
MSR-03867,Water Services,Sewer Backup,Low,Closed,Ward 10,2025-08-30,2025-09-18,19.0,No,3.8,Team G,43.780549,-79.489467,390.15,Walk-in,Snow,2025,August,Q3,1,Slow,Low,323
MSR-05676,Parks and Recreation,Trail Issue,Low,Closed,Ward 1,2025-07-15,2025-07-23,8.0,Yes,3.2,Team A,43.860917,-79.622019,1940.15,Phone,Rain,2025,July,Q3,1,Slow,High,369
MSR-09872,Parks and Recreation,Tree Damage,High,Closed,Ward 4,2025-04-11,2025-04-15,4.0,Yes,4.1,Team B,43.911286,-79.474258,364.45,Email,Clear,2025,April,Q2,3,Average,Low,464
MSR-00191,Public Works,Pothole,Low,Closed,Ward 9,2025-07-25,2025-07-29,4.0,Yes,3.7,Team C,43.831325,-79.578305,961.89,Mobile App,Clear,2025,July,Q3,1,Average,Medium,359
MSR-00950,Waste Management,Recycling Issue,Medium,Closed,Ward 2,2024-03-18,2024-03-24,6.0,Yes,2.4,Team B,43.884894,-79.541742,202.56,Walk-in,Cloudy,2024,March,Q1,2,Average,Low,853
MSR-08690,Water Services,Water Quality,Medium,Closed,Ward 1,2025-02-06,2025-02-09,3.0,Yes,4.0,Team F,43.884853,-79.655377,50.0,Mobile App,Rain,2025,February,Q1,2,Fast,Low,528
MSR-00546,Water Services,Water Quality,Medium,In Progress,Ward 10,2024-05-14,,,,,Team F,43.817447,-79.655011,367.01,Walk-in,Rain,2024,May,Q2,2,Open,Low,796
MSR-05123,By-law Enforcement,Parking Violation,Low,Closed,Ward 3,2024-08-18,2024-09-01,14.0,Yes,4.4,Team A,43.917243,-79.554386,1565.09,Mobile App,Extreme Cold,2024,August,Q3,1,Slow,High,700
MSR-08889,Transportation Services,Streetlight Outage,Medium,Open,Ward 3,2024-10-10,,,,,Team B,43.784456,-79.493006,50.0,Walk-in,Snow,2024,October,Q4,2,Open,Low,647
MSR-01827,Waste Management,Illegal Dumping,Low,In Progress,Ward 7,2025-03-10,,,,,Team C,43.902854,-79.62649,829.65,Phone,Snow,2025,March,Q1,1,Open,Medium,496
MSR-09414,Parks and Recreation,Trail Issue,Low,Open,Ward 2,2024-02-12,,,,,Team H,43.825416,-79.62775,181.05,Web,Snow,2024,February,Q1,1,Open,Low,888
MSR-01642,Transportation Services,Traffic Signal Issue,Low,Closed,Ward 8,2024-07-03,2024-07-07,4.0,Yes,3.8,Team G,43.903169,-79.649353,784.9,Phone,Snow,2024,July,Q3,1,Average,Medium,746
MSR-07275,Parks and Recreation,Playground Repair,Medium,Closed,Ward 4,2025-12-27,2026-01-02,6.0,Yes,2.9,Team A,43.804857,-79.595659,260.22,Email,Rain,2025,December,Q4,2,Average,Low,204
MSR-07454,Water Services,Water Quality,Medium,Closed,Ward 3,2024-04-04,2024-04-12,8.0,Yes,4.3,Team A,43.834608,-79.577203,1058.47,Phone,Rain,2024,April,Q2,2,Slow,Medium,836
MSR-01456,Water Services,Low Water Pressure,Medium,Closed,Ward 1,2024-09-20,2024-09-29,9.0,Yes,4.2,Team D,43.825073,-79.588219,728.89,Email,Rain,2024,September,Q3,2,Slow,Medium,667
MSR-01310,By-law Enforcement,Animal Control,Medium,Closed,Ward 4,2025-04-19,2025-05-02,13.0,No,1.9,Team E,43.890186,-79.580622,359.69,Web,Cloudy,2025,April,Q2,2,Slow,Low,456
MSR-07775,Water Services,Water Leak,Medium,Closed,Ward 3,2024-12-06,2024-12-12,6.0,Yes,5.0,Team C,43.830473,-79.547982,960.74,Email,Cloudy,2024,December,Q4,2,Average,Medium,590
MSR-02426,Parks and Recreation,Trail Issue,Medium,In Progress,Ward 8,2025-03-29,,,,,Team D,43.774491,-79.542547,348.79,Email,Snow,2025,March,Q1,2,Open,Low,477
MSR-09119,Water Services,Water Quality,Low,Closed,Ward 6,2024-08-28,2024-09-10,13.0,Yes,3.8,Team H,43.914284,-79.659212,50.0,Email,Rain,2024,August,Q3,1,Slow,Low,690
MSR-07089,Public Works,Road Damage,Medium,Closed,Ward 1,2025-06-07,2025-06-19,12.0,No,2.5,Team G,43.836385,-79.451554,1195.46,Email,Cloudy,2025,June,Q2,2,Slow,Medium,407
MSR-05348,Parks and Recreation,Playground Repair,High,Open,Ward 10,2025-11-13,,,,,Team F,43.909097,-79.657419,50.0,Email,Snow,2025,November,Q4,3,Open,Low,248
MSR-09887,By-law Enforcement,Noise Complaint,Medium,Open,Ward 1,2024-01-18,,,,,Team B,43.829096,-79.452602,1462.69,Walk-in,Cloudy,2024,January,Q1,2,Open,Medium,913
MSR-05488,Water Services,Low Water Pressure,High,Closed,Ward 6,2024-05-20,2024-05-24,4.0,Yes,3.6,Team E,43.830384,-79.579706,967.38,Walk-in,Extreme Cold,2024,May,Q2,3,Average,Medium,790
MSR-06832,Public Works,Sidewalk Repair,Medium,Closed,Ward 7,2025-10-18,2025-10-22,4.0,Yes,3.8,Team A,43.869495,-79.517439,50.0,Phone,Snow,2025,October,Q4,2,Average,Low,274
MSR-03875,Transportation Services,Snow Clearing,Medium,Closed,Ward 7,2025-08-12,2025-08-16,4.0,Yes,3.6,Team A,43.842497,-79.586133,998.3,Email,Extreme Cold,2025,August,Q3,2,Average,Medium,341
MSR-03194,Waste Management,Recycling Issue,Low,Closed,Ward 6,2025-10-27,2025-10-30,3.0,Yes,4.1,Team H,43.845389,-79.498959,820.02,Web,Cloudy,2025,October,Q4,1,Fast,Medium,265
MSR-08646,Water Services,Water Leak,Low,Open,Ward 10,2024-11-01,,,,,Team A,43.90901,-79.592052,1544.85,Phone,Rain,2024,November,Q4,1,Open,High,625
MSR-06590,Water Services,Water Leak,Low,In Progress,Ward 9,2025-03-09,,,,,Team B,43.846836,-79.470758,416.23,Web,Extreme Cold,2025,March,Q1,1,Open,Low,497
MSR-08712,Waste Management,Missed Collection,Medium,Closed,Ward 8,2024-03-19,2024-03-24,5.0,Yes,3.1,Team D,43.876594,-79.479331,1276.12,Phone,Snow,2024,March,Q1,2,Average,Medium,852
MSR-03180,Waste Management,Recycling Issue,Low,Closed,Ward 2,2025-02-24,2025-02-27,3.0,Yes,3.9,Team A,43.778624,-79.641034,50.0,Email,Cloudy,2025,February,Q1,1,Fast,Low,510
MSR-02928,Water Services,Sewer Backup,Critical,Closed,Ward 6,2025-06-04,2025-06-04,0.0,Yes,4.7,Team D,43.849647,-79.425623,462.19,Email,Clear,2025,June,Q2,4,Fast,Low,410
MSR-05131,Water Services,Water Leak,Medium,Open,Ward 8,2024-11-21,,,,,Team D,43.797445,-79.521224,357.93,Web,Cloudy,2024,November,Q4,2,Open,Low,605
MSR-08959,Public Works,Road Damage,Medium,Closed,Ward 6,2024-01-10,2024-01-17,7.0,Yes,4.2,Team F,43.822806,-79.661173,1421.56,Web,Cloudy,2024,January,Q1,2,Average,Medium,921
MSR-05480,Transportation Services,Snow Clearing,Low,Closed,Ward 5,2024-01-15,2024-01-22,7.0,Yes,5.0,Team B,43.812847,-79.459823,947.05,Web,Rain,2024,January,Q1,1,Average,Medium,916
MSR-05561,Parks and Recreation,Playground Repair,Medium,Closed,Ward 2,2025-02-09,2025-02-13,4.0,Yes,3.6,Team E,43.794426,-79.676224,768.35,Walk-in,Cloudy,2025,February,Q1,2,Average,Medium,525
MSR-02531,Water Services,Water Quality,Medium,Closed,Ward 1,2025-01-19,2025-01-24,5.0,Yes,5.0,Team G,43.905803,-79.42371,50.0,Mobile App,Rain,2025,January,Q1,2,Average,Low,546
MSR-01676,Water Services,Water Leak,Low,In Progress,Ward 9,2025-01-13,,,,,Team C,43.879257,-79.58159,50.0,Email,Extreme Cold,2025,January,Q1,1,Open,Low,552
MSR-05191,Public Works,Road Damage,High,In Progress,Unknown,2025-01-13,,,,,Team H,43.899611,-79.613885,1846.29,Web,Snow,2025,January,Q1,3,Open,High,552
MSR-03672,Transportation Services,Streetlight Outage,Medium,Closed,Ward 7,2025-08-04,2025-08-10,6.0,Yes,3.3,Team F,43.867684,-79.480306,1395.17,Walk-in,Extreme Cold,2025,August,Q3,2,Average,Medium,349
MSR-07330,Parks and Recreation,Tree Damage,Low,Closed,Ward 9,2025-05-20,2025-05-29,9.0,Yes,3.8,Team E,43.793209,-79.541007,264.29,Phone,Extreme Cold,2025,May,Q2,1,Slow,Low,425
MSR-02032,By-law Enforcement,Parking Violation,Low,Closed,Ward 6,2025-09-17,2025-09-27,10.0,Yes,5.0,Team E,43.852077,-79.594807,50.0,Mobile App,Clear,2025,September,Q3,1,Slow,Low,305
MSR-04207,By-law Enforcement,Noise Complaint,Medium,Closed,Ward 8,2024-09-27,2024-10-09,12.0,No,3.0,Team B,43.760098,-79.65586,50.0,Web,Cloudy,2024,September,Q3,2,Slow,Low,660
MSR-09986,By-law Enforcement,Parking Violation,Medium,Closed,Ward 10,2024-11-21,2024-11-24,3.0,Yes,3.3,Team E,43.859532,-79.528244,668.49,Email,Rain,2024,November,Q4,2,Fast,Medium,605
MSR-01766,Water Services,Water Quality,Medium,Closed,Ward 2,2025-06-09,2025-06-19,10.0,Yes,4.2,Team H,43.905439,-79.64652,125.05,Walk-in,Extreme Cold,2025,June,Q2,2,Slow,Low,405
MSR-05193,Transportation Services,Road Sign Damage,High,Closed,Ward 3,2025-01-24,2025-01-31,7.0,No,3.0,Team E,43.777485,-79.487704,274.24,Email,Snow,2025,January,Q1,3,Average,Low,541
MSR-03232,Transportation Services,Snow Clearing,Medium,Open,Ward 3,2024-01-05,,,,,Team C,43.905813,-79.598154,1079.28,Mobile App,Extreme Cold,2024,January,Q1,2,Open,Medium,926
MSR-09809,Waste Management,Illegal Dumping,Medium,Closed,Ward 6,2025-08-17,2025-08-19,2.0,Yes,4.0,Team F,43.917663,-79.646196,50.0,Walk-in,Clear,2025,August,Q3,2,Fast,Low,336
MSR-08893,Waste Management,Illegal Dumping,Low,Open,Ward 5,2024-03-10,,,,,Team C,43.837911,-79.547957,939.93,Mobile App,Extreme Cold,2024,March,Q1,1,Open,Medium,861
MSR-05622,Public Works,Road Damage,Critical,Closed,Ward 5,2024-01-12,2024-01-15,3.0,No,2.6,Team D,43.889659,-79.548097,1522.67,Web,Cloudy,2024,January,Q1,4,Fast,High,919
MSR-05963,By-law Enforcement,Animal Control,Medium,Closed,Ward 9,2025-02-05,2025-02-17,12.0,No,3.0,Team A,43.774103,-79.483618,354.84,Email,Snow,2025,February,Q1,2,Slow,Low,529
MSR-09126,Transportation Services,Road Sign Damage,Low,Closed,Ward 2,2025-04-29,2025-05-11,12.0,Yes,5.0,Team G,43.893167,-79.50513,936.97,Mobile App,Clear,2025,April,Q2,1,Slow,Medium,446
MSR-00984,Public Works,Sidewalk Repair,High,Open,Ward 8,2024-09-16,,,,,Team F,43.817374,-79.502417,730.55,Phone,Snow,2024,September,Q3,3,Open,Medium,671
MSR-05485,Transportation Services,Streetlight Outage,Medium,In Progress,Ward 8,2025-10-19,,,,,Team A,43.789219,-79.635853,919.75,Web,Rain,2025,October,Q4,2,Open,Medium,273
MSR-05482,Transportation Services,Road Sign Damage,Medium,Closed,Ward 9,2025-11-06,2025-11-14,8.0,Yes,5.0,Unassigned,43.770249,-79.452164,1465.5,Phone,Rain,2025,November,Q4,2,Slow,Medium,255
MSR-04824,Public Works,Road Damage,High,Closed,Unknown,2024-07-30,2024-08-03,4.0,Yes,5.0,Team C,43.766227,-79.618924,947.98,Walk-in,Extreme Cold,2024,July,Q3,3,Average,Medium,719
MSR-09537,Waste Management,Missed Collection,Low,Open,Ward 10,2025-05-17,,,,,Team A,43.879637,-79.564499,644.63,Web,Extreme Cold,2025,May,Q2,1,Open,Medium,428
MSR-03747,Transportation Services,Traffic Signal Issue,Low,Closed,Ward 8,2025-04-12,2025-04-18,6.0,Yes,4.9,Team D,43.781432,-79.477883,840.54,Walk-in,Clear,2025,April,Q2,1,Average,Medium,463
MSR-01796,Transportation Services,Road Sign Damage,Low,Closed,Ward 8,2025-06-07,2025-06-11,4.0,Yes,3.0,Team D,43.88527,-79.455092,64.55,Mobile App,Snow,2025,June,Q2,1,Average,Low,407
MSR-05639,Public Works,Graffiti,Critical,Closed,Ward 10,2025-03-01,2025-03-04,3.0,No,2.6,Team B,43.871503,-79.662974,320.78,Mobile App,Snow,2025,March,Q1,4,Fast,Low,505
MSR-09079,Parks and Recreation,Park Maintenance,Low,Open,Ward 7,2025-02-24,,,,,Team E,43.785458,-79.426476,1772.64,Web,Cloudy,2025,February,Q1,1,Open,High,510
MSR-00979,Water Services,Low Water Pressure,High,Closed,Ward 8,2024-10-25,2024-10-29,4.0,Yes,4.4,Team H,43.919617,-79.523138,387.36,Email,Cloudy,2024,October,Q4,3,Average,Low,632
MSR-05247,Water Services,Sewer Backup,Low,Closed,Ward 1,2024-10-25,2024-10-28,3.0,Yes,4.1,Team B,43.843303,-79.617256,1341.68,Email,Snow,2024,October,Q4,1,Fast,Medium,632
MSR-02422,Waste Management,Recycling Issue,High,Closed,Ward 10,2025-10-05,2025-10-12,7.0,No,2.4,Team E,43.842256,-79.52035,50.0,Web,Cloudy,2025,October,Q4,3,Average,Low,287
MSR-01694,By-law Enforcement,Property Standards,Medium,Closed,Ward 1,2025-12-15,2025-12-20,5.0,Yes,5.0,Team H,43.868527,-79.487501,1818.41,Walk-in,Clear,2025,December,Q4,2,Average,High,216
MSR-00085,Public Works,Sidewalk Repair,High,Closed,Ward 3,2025-07-07,2025-07-10,3.0,Yes,4.5,Team D,43.865769,-79.673297,1905.39,Walk-in,Snow,2025,July,Q3,3,Fast,High,377
MSR-01622,Water Services,Low Water Pressure,Medium,Closed,Ward 2,2024-05-20,2024-05-26,6.0,Yes,3.8,Team B,43.831846,-79.551903,38701.26,Phone,Rain,2024,May,Q2,2,Average,High,790
MSR-02627,Parks and Recreation,Park Maintenance,Low,Closed,Ward 6,2025-08-18,2025-08-20,2.0,Yes,4.6,Team D,43.839687,-79.467647,1313.41,Phone,Clear,2025,August,Q3,1,Fast,Medium,335
MSR-05409,Water Services,Water Leak,Medium,Closed,Ward 10,2025-03-29,2025-04-01,3.0,Yes,4.9,Team H,43.79036,-79.595826,780.96,Email,Rain,2025,March,Q1,2,Fast,Medium,477
MSR-04272,Waste Management,Missed Collection,Medium,In Progress,Ward 10,2025-08-25,,,,,Team B,43.892814,-79.645212,772.48,Phone,Cloudy,2025,August,Q3,2,Open,Medium,328
MSR-01509,By-law Enforcement,Parking Violation,Medium,Closed,Ward 8,2024-07-01,2024-07-07,6.0,Yes,4.0,Team G,43.87459,-79.48971,674.89,Walk-in,Cloudy,2024,July,Q3,2,Average,Medium,748
MSR-00696,Parks and Recreation,Playground Repair,Low,Closed,Ward 8,2024-06-14,2024-06-28,14.0,Yes,4.8,Team D,43.76093,-79.45027,1616.07,Web,Rain,2024,June,Q2,1,Slow,High,765
MSR-09000,Transportation Services,Road Sign Damage,Medium,Closed,Ward 9,2025-10-14,2025-10-28,14.0,No,1.3,Team A,43.885071,-79.592701,391.49,Web,Rain,2025,October,Q4,2,Slow,Low,278
MSR-00030,Waste Management,Damaged Bin,Medium,In Progress,Ward 2,2025-01-29,,,,,Team A,43.903921,-79.63058,740.07,Email,Clear,2025,January,Q1,2,Open,Medium,536
MSR-06183,Public Works,Road Damage,Low,Closed,Ward 1,2025-01-11,2025-01-15,4.0,Yes,4.3,Team C,43.822888,-79.610664,1056.45,Phone,Cloudy,2025,January,Q1,1,Average,Medium,554
MSR-06163,Waste Management,Damaged Bin,Medium,Closed,Ward 10,2024-02-13,2024-02-18,5.0,Yes,4.5,Team E,43.834374,-79.475823,290.24,Walk-in,Extreme Cold,2024,February,Q1,2,Average,Low,887
MSR-05586,By-law Enforcement,Parking Violation,Medium,Closed,Ward 4,2024-05-28,2024-06-11,14.0,No,3.9,Team B,43.778632,-79.429506,371.92,Phone,Extreme Cold,2024,May,Q2,2,Slow,Low,782
MSR-09406,Transportation Services,Streetlight Outage,Medium,Open,Ward 8,2025-05-03,,,,,Team F,43.902139,-79.517473,50.0,Mobile App,Clear,2025,May,Q2,2,Open,Low,442
MSR-04239,Parks and Recreation,Tree Damage,Medium,Closed,Ward 6,2024-03-27,2024-04-04,8.0,Yes,3.2,Team F,43.832266,-79.486638,1042.92,Phone,Extreme Cold,2024,March,Q1,2,Slow,Medium,844
MSR-04964,Parks and Recreation,Trail Issue,Critical,Closed,Ward 2,2024-02-22,2024-02-26,4.0,No,1.4,Team F,43.912078,-79.582574,313.51,Email,Snow,2024,February,Q1,4,Average,Low,878
MSR-04558,Water Services,Sewer Backup,High,Closed,Ward 6,2025-12-20,2025-12-24,4.0,Yes,3.6,Team G,43.843815,-79.580587,1162.89,Walk-in,Clear,2025,December,Q4,3,Average,Medium,211
MSR-05682,Parks and Recreation,Playground Repair,Medium,In Progress,Ward 3,2024-06-20,,,,,Team H,43.912576,-79.621012,654.43,Phone,Snow,2024,June,Q2,2,Open,Medium,759
MSR-06696,Transportation Services,Traffic Signal Issue,Low,Closed,Ward 5,2024-11-08,2024-11-25,17.0,No,3.4,Team E,43.857227,-79.421261,1385.49,Email,Snow,2024,November,Q4,1,Slow,Medium,618
MSR-08086,By-law Enforcement,Property Standards,Medium,Closed,Ward 10,2024-08-17,2024-08-22,5.0,Yes,4.6,Team A,43.829185,-79.521145,421.11,Web,Cloudy,2024,August,Q3,2,Average,Low,701
MSR-00940,Waste Management,Illegal Dumping,Low,Closed,Ward 4,2024-08-06,2024-08-23,17.0,No,2.6,Team E,43.882627,-79.557312,1329.49,Walk-in,Rain,2024,August,Q3,1,Slow,Medium,712
MSR-03428,Public Works,Graffiti,Low,Closed,Ward 8,2024-03-23,2024-04-01,9.0,Yes,5.0,Team B,43.87984,-79.679892,377.46,Phone,Clear,2024,March,Q1,1,Slow,Low,848
MSR-00091,Public Works,Graffiti,Low,Closed,Ward 3,2025-07-23,2025-08-13,21.0,No,3.4,Team G,43.849869,-79.505797,50.0,Web,Snow,2025,July,Q3,1,Slow,Low,361
MSR-04539,By-law Enforcement,Property Standards,Critical,Closed,Ward 10,2025-02-13,2025-02-17,4.0,Yes,5.0,Team E,43.806401,-79.587581,1032.98,Walk-in,Extreme Cold,2025,February,Q1,4,Average,Medium,521
MSR-04710,Transportation Services,Snow Clearing,Low,Open,Ward 1,2025-03-18,,,,,Team E,43.823504,-79.584164,97.58,Walk-in,Clear,2025,March,Q1,1,Open,Low,488
MSR-01448,Waste Management,Missed Collection,Medium,Closed,Ward 10,2025-01-19,2025-01-27,8.0,Yes,3.7,Team F,43.811366,-79.537748,623.06,Phone,Clear,2025,January,Q1,2,Slow,Medium,546
MSR-03255,Transportation Services,Snow Clearing,Critical,Closed,Ward 6,2024-08-17,2024-08-19,2.0,Yes,4.5,Team D,43.916163,-79.564048,1251.82,Mobile App,Cloudy,2024,August,Q3,4,Fast,Medium,701
MSR-00621,Parks and Recreation,Trail Issue,Medium,Closed,Ward 6,2024-05-22,2024-05-27,5.0,Yes,3.9,Team F,43.910937,-79.677483,1271.46,Phone,Cloudy,2024,May,Q2,2,Average,Medium,788
MSR-07079,Waste Management,Illegal Dumping,Low,Closed,Ward 6,2025-04-06,2025-04-12,6.0,Yes,5.0,Team F,43.904202,-79.542663,713.95,Web,Cloudy,2025,April,Q2,1,Average,Medium,469
MSR-05237,Parks and Recreation,Playground Repair,Medium,Closed,Ward 4,2024-03-05,2024-03-05,0.0,Yes,4.1,Team E,43.84081,-79.54867,486.09,Web,Snow,2024,March,Q1,2,Fast,Low,866
MSR-05693,Water Services,Water Quality,Medium,Closed,Ward 9,2025-01-22,2025-01-28,6.0,Yes,4.6,Team G,43.89141,-79.609354,1009.26,Email,Snow,2025,January,Q1,2,Average,Medium,543
MSR-05041,Transportation Services,Traffic Signal Issue,Low,Closed,Ward 10,2024-10-21,2024-11-01,11.0,Yes,3.6,Team E,43.782522,-79.534261,234.76,Email,Rain,2024,October,Q4,1,Slow,Low,636
MSR-04822,Public Works,Pothole,Medium,Closed,Ward 9,2025-01-06,2025-01-12,6.0,Yes,5.0,Team D,43.89032,-79.601789,50.0,Email,Clear,2025,January,Q1,2,Average,Low,559
MSR-04951,Parks and Recreation,Trail Issue,Low,Closed,Ward 7,2024-01-12,2024-01-25,13.0,Yes,4.0,Team D,43.870433,-79.547506,694.33,Phone,Cloudy,2024,January,Q1,1,Slow,Medium,919
MSR-06330,Waste Management,Illegal Dumping,Medium,Closed,Ward 5,2025-06-29,2025-07-11,12.0,No,2.7,Team F,43.772254,-79.430603,262.43,Phone,Extreme Cold,2025,June,Q2,2,Slow,Low,385
MSR-00606,Parks and Recreation,Tree Damage,Medium,Closed,Ward 2,2024-12-15,2024-12-28,13.0,No,3.1,Team F,43.870695,-79.558475,1482.96,Walk-in,Extreme Cold,2024,December,Q4,2,Slow,Medium,581
MSR-00538,Waste Management,Recycling Issue,Low,Closed,Ward 9,2025-03-19,2025-03-29,10.0,Yes,4.3,Team E,43.767066,-79.646753,1082.6,Mobile App,Cloudy,2025,March,Q1,1,Slow,Medium,487
MSR-04954,By-law Enforcement,Noise Complaint,Medium,Closed,Ward 8,2025-06-07,2025-06-15,8.0,Yes,4.1,Team B,43.777807,-79.545198,50.0,Walk-in,Rain,2025,June,Q2,2,Slow,Low,407
MSR-07255,Parks and Recreation,Tree Damage,Medium,Closed,Ward 10,2024-08-10,2024-08-18,8.0,Yes,3.1,Team B,43.803476,-79.664089,1164.79,Mobile App,Clear,2024,August,Q3,2,Slow,Medium,708
MSR-07416,Transportation Services,Traffic Signal Issue,Low,Open,Ward 5,2025-05-29,,,,,Team B,43.905576,-79.539348,1097.31,Mobile App,Snow,2025,May,Q2,1,Open,Medium,416
MSR-06529,Water Services,Sewer Backup,Medium,Closed,Ward 4,2025-12-09,2025-12-18,9.0,Yes,3.4,Team E,43.774311,-79.627403,1140.49,Email,Rain,2025,December,Q4,2,Slow,Medium,222
MSR-05953,Public Works,Graffiti,Low,Open,Ward 5,2024-05-25,,,,,Team G,43.764167,-79.634921,1248.07,Mobile App,Cloudy,2024,May,Q2,1,Open,Medium,785
MSR-08561,Waste Management,Missed Collection,Medium,Closed,Ward 5,2025-10-13,2025-10-17,4.0,Yes,4.9,Team E,43.80816,-79.46426,1348.4,Mobile App,Rain,2025,October,Q4,2,Average,Medium,279
